ID_NODO_ORIGEN;ID_NODO_DESTINO;COORDENADA_X_x;COORDENADA_Y_x;COORDENADA_X_y;COORDENADA_Y_y
3554;2517;3188;68.0;77.0;66.0;77.0
3555;2518;404;54.0;80.0;47.0;80.0
3556;2518;823;54.0;80.0;54.0;79.0
3557;2518;2518;54.0;80.0;54.0;80.0
3558;2518;3628;54.0;80.0;57.0;80.0
3559;2518;3990;54.0;80.0;56.0;80.0
3560;2518;4100;54.0;80.0;54.0;84.0
3561;2519;2248;67.0;46.0;67.0;50.0
3562;2519;3312;67.0;46.0;71.0;46.0
3563;2519;3095;67.0;46.0;61.0;46.0
3564;2519;627;67.0;46.0;74.0;46.0
3565;2520;2227;51.0;44.0;51.0;47.0
3566;2520;2401;51.0;44.0;51.0;48.0
3567;2520;2462;51.0;44.0;51.0;43.0
3568;2520;2520;51.0;44.0;51.0;44.0
3569;2520;3434;51.0;44.0;54.0;44.0
3570;2520;3699;51.0;44.0;52.0;43.0
3571;2520;3706;51.0;44.0;52.0;44.0
3572;2520;3938;51.0;44.0;51.0;40.0
3573;2520;4009;51.0;44.0;49.0;44.0
3574;2521;2212;53.0;74.0;47.0;74.0
3575;2521;2562;53.0;74.0;60.0;74.0
3576;2521;2742;53.0;74.0;53.0;70.0
3577;2521;2772;53.0;74.0;53.0;78.0
3578;2521;2456;53.0;74.0;46.0;74.0
3579;2522;191;68.0;22.0;68.0;23.0
3580;2522;3006;68.0;22.0;68.0;19.0
3581;2522;3182;68.0;22.0;69.0;22.0
3582;2522;3008;68.0;22.0;68.0;16.0
3583;2522;3196;68.0;22.0;64.0;22.0
3584;2523;2215;34.0;86.0;34.0;79.0
3585;2523;3999;34.0;86.0;34.0;85.0
3586;2523;2523;34.0;86.0;34.0;86.0
3587;2524;2234;31.0;22.0;25.0;22.0
3588;2524;2792;31.0;22.0;31.0;24.0
3589;2524;3697;31.0;22.0;31.0;16.0
3590;2524;2458;31.0;22.0;34.0;22.0
3591;2525;2287;53.0;73.0;59.0;73.0
3592;2525;2525;53.0;73.0;53.0;73.0
3593;2525;2810;53.0;73.0;52.0;72.0
3594;2525;3139;53.0;73.0;54.0;74.0
3595;2525;3311;53.0;73.0;53.0;72.0
3596;2525;3339;53.0;73.0;53.0;75.0
3597;2525;3602;53.0;73.0;54.0;73.0
3598;2525;3604;53.0;73.0;57.0;73.0
3599;2525;4387;53.0;73.0;52.0;73.0
3600;2526;241;65.0;67.0;65.0;70.0
3601;2526;2732;65.0;67.0;65.0;62.0
3602;2526;3090;65.0;67.0;65.0;65.0
3603;2526;3482;65.0;67.0;64.0;67.0
3604;2527;623;67.0;30.0;70.0;30.0
3605;2527;2493;67.0;30.0;67.0;31.0
3606;2527;2527;67.0;30.0;67.0;30.0
3607;2527;3775;67.0;30.0;64.0;30.0
3608;2527;4165;67.0;30.0;66.0;29.0
3609;2528;1702;77.0;27.0;71.0;27.0
3610;2528;2529;77.0;27.0;77.0;22.0
3611;2528;3002;77.0;27.0;75.0;27.0
3612;2528;4430;77.0;27.0;77.0;25.0
3613;2529;2528;77.0;22.0;77.0;27.0
3614;2529;2866;77.0;22.0;77.0;18.0
3615;2529;2998;77.0;22.0;77.0;29.0
3616;2529;3682;77.0;22.0;75.0;22.0
3617;2530;618;50.0;11.0;48.0;11.0
3618;2530;2530;50.0;11.0;50.0;11.0
3619;2530;3962;50.0;11.0;50.0;13.0
3620;2530;4258;50.0;11.0;50.0;14.0
3621;2531;2498;77.0;38.0;72.0;38.0
3622;2531;2305;77.0;38.0;77.0;44.0
3623;2531;20;77.0;38.0;77.0;37.0
3624;2531;2531;77.0;38.0;77.0;38.0
3625;2531;3562;77.0;38.0;81.0;38.0
3626;2531;3972;77.0;38.0;73.0;38.0
3627;2531;4326;77.0;38.0;77.0;35.0
3628;2532;1429;126.0;-11.0;126.0;-13.0
3629;2532;2872;126.0;-11.0;126.0;-4.0
3630;2532;3281;126.0;-11.0;124.0;-11.0
3631;2532;3497;126.0;-11.0;126.0;-10.0
3632;2533;2272;44.0;37.0;50.0;37.0
3633;2533;2921;44.0;37.0;51.0;37.0
3634;2533;3551;44.0;37.0;44.0;39.0
3635;2533;2533;44.0;37.0;44.0;37.0
3636;2533;2875;44.0;37.0;43.0;37.0
3637;2533;2878;44.0;37.0;44.0;40.0
3638;2533;2932;44.0;37.0;47.0;37.0
3639;2533;3583;44.0;37.0;43.0;38.0
3640;2534;2265;119.0;29.0;123.0;29.0
3641;2534;2534;119.0;29.0;119.0;29.0
3642;2534;4171;119.0;29.0;119.0;31.0
3643;2535;2346;40.0;60.0;40.0;57.0
3644;2535;2632;40.0;60.0;46.0;60.0
3645;2535;2816;40.0;60.0;35.0;60.0
3646;2535;2361;40.0;60.0;42.0;60.0
3647;2536;2149;84.0;45.0;88.0;45.0
3648;2536;1859;84.0;45.0;84.0;47.0
3649;2536;3353;84.0;45.0;89.0;45.0
3650;2536;2277;84.0;45.0;81.0;45.0
3651;2537;2157;14.0;43.0;15.0;43.0
3652;2537;2541;14.0;43.0;16.0;43.0
3653;2537;3778;14.0;43.0;9.0;43.0
3654;2537;3830;14.0;43.0;14.0;36.0
3655;2537;3215;14.0;43.0;10.0;43.0
3656;2538;2127;13.0;39.0;13.0;40.0
3657;2538;2617;13.0;39.0;15.0;39.0
3658;2538;2825;13.0;39.0;18.0;39.0
3659;2538;2538;13.0;39.0;13.0;39.0
3660;2538;3635;13.0;39.0;12.0;40.0
3661;2539;300;39.0;29.0;40.0;29.0
3662;2539;122;39.0;29.0;39.0;28.0
3663;2539;3442;39.0;29.0;39.0;31.0
3664;2539;4090;39.0;29.0;34.0;29.0
3665;2540;2148;85.0;38.0;85.0;40.0
3666;2540;3035;85.0;38.0;85.0;35.0
3667;2540;3327;85.0;38.0;85.0;32.0
3668;2540;3607;85.0;38.0;83.0;38.0
3669;2541;2537;16.0;43.0;14.0;43.0
3670;2541;2867;16.0;43.0;12.0;43.0
3671;2541;3322;16.0;43.0;16.0;40.0
3672;2541;2541;16.0;43.0;16.0;43.0
3673;2541;4357;16.0;43.0;16.0;44.0
3674;2541;4485;16.0;43.0;15.0;42.0
3675;2542;2479;84.0;56.0;84.0;53.0
3676;2542;2821;84.0;56.0;91.0;56.0
3677;2542;3226;84.0;56.0;79.0;56.0
3678;2542;3581;84.0;56.0;84.0;57.0
3679;2543;748;57.0;64.0;56.0;64.0
3680;2543;2652;57.0;64.0;57.0;58.0
3681;2543;3159;57.0;64.0;63.0;64.0
3682;2543;2543;57.0;64.0;57.0;64.0
3683;2543;2918;57.0;64.0;53.0;64.0
3684;2543;3852;57.0;64.0;58.0;65.0
3685;2543;4362;57.0;64.0;57.0;66.0
3686;2544;722;39.0;87.0;39.0;94.0
3687;2544;3082;39.0;87.0;39.0;84.0
3688;2544;3330;39.0;87.0;39.0;92.0
3689;2544;1132;39.0;87.0;40.0;88.0
3690;2545;2515;82.0;30.0;83.0;30.0
3691;2545;2605;82.0;30.0;82.0;29.0
3692;2545;3075;82.0;30.0;82.0;31.0
3693;2545;2436;82.0;30.0;89.0;30.0
3694;2546;2447;46.0;34.0;46.0;40.0
3695;2546;379;46.0;34.0;46.0;33.0
3696;2546;2546;46.0;34.0;46.0;34.0
3697;2546;2863;46.0;34.0;45.0;35.0
3698;2546;4051;46.0;34.0;47.0;33.0
3699;2546;4136;46.0;34.0;46.0;35.0
3700;2547;659;61.0;30.0;61.0;35.0
3701;2547;3584;61.0;30.0;61.0;31.0
3702;2547;2547;61.0;30.0;61.0;30.0
3703;2547;3595;61.0;30.0;61.0;32.0
3704;2547;3775;61.0;30.0;64.0;30.0
3705;2547;4085;61.0;30.0;60.0;29.0
3706;2547;4516;61.0;30.0;61.0;33.0
3707;2548;2484;34.0;33.0;28.0;33.0
3708;2548;2548;34.0;33.0;34.0;33.0
3709;2548;2811;34.0;33.0;31.0;33.0
3710;2548;3192;34.0;33.0;32.0;33.0
3711;2548;3883;34.0;33.0;30.0;33.0
3712;2548;4090;34.0;33.0;34.0;29.0
3713;2548;4175;34.0;33.0;35.0;33.0
3714;2548;4300;34.0;33.0;35.0;32.0
3715;2548;4365;34.0;33.0;34.0;36.0
3716;2549;2509;54.0;78.0;51.0;78.0
3717;2549;2709;54.0;78.0;56.0;78.0
3718;2549;2982;54.0;78.0;54.0;71.0
3719;2549;3139;54.0;78.0;54.0;74.0
3720;2549;2187;54.0;78.0;50.0;78.0
3721;2550;2260;25.0;17.0;25.0;18.0
3722;2550;2262;25.0;17.0;20.0;17.0
3723;2550;3582;25.0;17.0;31.0;17.0
3724;2550;4511;25.0;17.0;25.0;12.0
3725;2551;1201;64.0;35.0;67.0;35.0
3726;2551;659;64.0;35.0;61.0;35.0
3727;2551;3171;64.0;35.0;58.0;35.0
3728;2551;3476;64.0;35.0;64.0;29.0
3729;2551;2965;64.0;35.0;64.0;32.0
3730;2552;2231;80.0;52.0;80.0;58.0
3731;2552;2997;80.0;52.0;80.0;48.0
3732;2552;2970;80.0;52.0;77.0;52.0
3733;2552;2552;80.0;52.0;80.0;52.0
3734;2552;2912;80.0;52.0;82.0;52.0
3735;2552;2936;80.0;52.0;80.0;53.0
3736;2552;2964;80.0;52.0;81.0;53.0
3737;2552;3266;80.0;52.0;79.0;51.0
3738;2552;3673;80.0;52.0;80.0;54.0
3739;2553;2151;24.0;-20.0;20.0;-20.0
3740;2553;3052;24.0;-20.0;18.0;-20.0
3741;2553;2553;24.0;-20.0;24.0;-20.0
3742;2554;2105;82.0;70.0;78.0;70.0
3743;2554;2561;82.0;70.0;89.0;70.0
3744;2554;2554;82.0;70.0;82.0;70.0
3745;2554;2948;82.0;70.0;81.0;70.0
3746;2554;3216;82.0;70.0;82.0;68.0
3747;2554;3358;82.0;70.0;81.0;71.0
3748;2554;4501;82.0;70.0;80.0;70.0
3749;2555;2359;53.0;49.0;53.0;52.0
3750;2555;2555;53.0;49.0;53.0;49.0
3751;2555;2775;53.0;49.0;53.0;51.0
3752;2555;3009;53.0;49.0;53.0;45.0
3753;2555;3094;53.0;49.0;53.0;48.0
3754;2555;3197;53.0;49.0;55.0;49.0
3755;2555;4230;53.0;49.0;54.0;49.0
3756;2555;4409;53.0;49.0;53.0;46.0
3757;2556;2212;40.0;74.0;47.0;74.0
3758;2556;2639;40.0;74.0;39.0;74.0
3759;2556;3779;40.0;74.0;33.0;74.0
3760;2556;3328;40.0;74.0;40.0;71.0
3761;2557;2397;120.0;-13.0;118.0;-13.0
3762;2557;2409;120.0;-13.0;114.0;-13.0
3763;2557;2557;120.0;-13.0;120.0;-13.0
3764;2557;4167;120.0;-13.0;120.0;-10.0
3765;2557;4483;120.0;-13.0;117.0;-13.0
3766;2557;4488;120.0;-13.0;123.0;-13.0
3767;2558;2190;31.0;42.0;31.0;36.0
3768;2558;2983;31.0;42.0;27.0;42.0
3769;2558;2558;31.0;42.0;31.0;42.0
3770;2558;3486;31.0;42.0;30.0;42.0
3771;2558;4059;31.0;42.0;29.0;42.0
3772;2558;4322;31.0;42.0;33.0;42.0
3773;2559;757;50.0;24.0;50.0;22.0
3774;2559;2559;50.0;24.0;50.0;24.0
3775;2559;2687;50.0;24.0;47.0;24.0
3776;2559;3324;50.0;24.0;50.0;26.0
3777;2559;3968;50.0;24.0;54.0;24.0
3778;2559;4274;50.0;24.0;49.0;24.0
3779;2560;2157;15.0;47.0;15.0;43.0
3780;2560;2619;15.0;47.0;15.0;45.0
3781;2560;2978;15.0;47.0;15.0;40.0
3782;2560;2994;15.0;47.0;15.0;50.0
3783;2561;2514;89.0;70.0;89.0;67.0
3784;2561;2404;89.0;70.0;86.0;70.0
3785;2561;2554;89.0;70.0;82.0;70.0
3786;2561;2417;89.0;70.0;88.0;71.0
3787;2562;2521;60.0;74.0;53.0;74.0
3788;2562;2653;60.0;74.0;60.0;70.0
3789;2562;2662;60.0;74.0;60.0;75.0
3790;2562;2668;60.0;74.0;60.0;71.0
3791;2563;2363;36.0;14.0;36.0;20.0
3792;2563;2713;36.0;14.0;36.0;9.0
3793;2563;2952;36.0;14.0;36.0;19.0
3794;2563;3945;36.0;14.0;29.0;14.0
3795;2564;414;95.0;46.0;92.0;46.0
3796;2564;2807;95.0;46.0;95.0;50.0
3797;2564;4267;95.0;46.0;94.0;46.0
3798;2564;2333;95.0;46.0;94.0;45.0
3799;2565;556;70.0;59.0;70.0;63.0
3800;2565;2609;70.0;59.0;70.0;54.0
3801;2565;2762;70.0;59.0;74.0;59.0
3802;2565;3545;70.0;59.0;70.0;58.0
3803;2566;2434;35.0;24.0;35.0;17.0
3804;2566;2792;35.0;24.0;31.0;24.0
3805;2566;3332;35.0;24.0;42.0;24.0
3806;2566;3770;35.0;24.0;41.0;24.0
3807;2567;806;148.0;-8.0;148.0;-13.0
3808;2567;2608;148.0;-8.0;145.0;-8.0
3809;2567;3410;148.0;-8.0;152.0;-8.0
3810;2567;2567;148.0;-8.0;148.0;-8.0
3811;2567;4265;148.0;-8.0;147.0;-8.0
3812;2568;2352;63.0;89.0;68.0;89.0
3813;2568;2882;63.0;89.0;61.0;89.0
3814;2568;3228;63.0;89.0;67.0;89.0
3815;2568;3452;63.0;89.0;63.0;85.0
3816;2569;2276;13.0;68.0;13.0;69.0
3817;2569;3346;13.0;68.0;8.0;68.0
3818;2569;2398;13.0;68.0;14.0;67.0
3819;2569;2569;13.0;68.0;13.0;68.0
3820;2569;3648;13.0;68.0;13.0;71.0
3821;2569;3877;13.0;68.0;11.0;68.0
3822;2569;4413;13.0;68.0;15.0;68.0
3823;2570;2491;95.0;19.0;95.0;23.0
3824;2570;2846;95.0;19.0;95.0;17.0
3825;2570;2570;95.0;19.0;95.0;19.0
3826;2570;3302;95.0;19.0;95.0;20.0
3827;2570;3532;95.0;19.0;96.0;20.0
3828;2571;2159;12.0;63.0;9.0;63.0
3829;2571;2850;12.0;63.0;8.0;63.0
3830;2571;2571;12.0;63.0;12.0;63.0
3831;2572;2475;58.0;18.0;59.0;18.0
3832;2572;2919;58.0;18.0;55.0;18.0
3833;2572;3718;58.0;18.0;64.0;18.0
3834;2572;2572;58.0;18.0;58.0;18.0
3835;2572;2902;58.0;18.0;58.0;14.0
3836;2572;3558;58.0;18.0;59.0;17.0
3837;2573;608;36.0;54.0;36.0;61.0
3838;2573;2337;36.0;54.0;36.0;49.0
3839;2573;2827;36.0;54.0;36.0;57.0
3840;2573;4033;36.0;54.0;36.0;60.0
3841;2574;2326;42.0;61.0;35.0;61.0
3842;2574;2574;42.0;61.0;42.0;61.0
3843;2574;2615;42.0;61.0;42.0;58.0
3844;2574;2670;42.0;61.0;41.0;62.0
3845;2574;2701;42.0;61.0;38.0;61.0
3846;2574;2746;42.0;61.0;42.0;57.0
3847;2574;3077;42.0;61.0;40.0;61.0
3848;2574;4168;42.0;61.0;42.0;64.0
3849;2574;4185;42.0;61.0;42.0;59.0
3850;2575;2432;13.0;-29.0;13.0;-31.0
3851;2575;3574;13.0;-29.0;13.0;-26.0
3852;2575;2575;13.0;-29.0;13.0;-29.0
3853;2575;3163;13.0;-29.0;13.0;-28.0
3854;2575;3492;13.0;-29.0;13.0;-25.0
3855;2576;2508;5.0;48.0;5.0;52.0
3856;2576;3189;5.0;48.0;-1.0;48.0
3857;2576;3978;5.0;48.0;4.0;48.0
3858;2576;2576;5.0;48.0;5.0;48.0
3859;2576;4055;5.0;48.0;5.0;50.0
3860;2577;2340;44.0;29.0;44.0;22.0
3861;2577;2833;44.0;29.0;44.0;25.0
3862;2577;606;44.0;29.0;50.0;29.0
3863;2577;2577;44.0;29.0;44.0;29.0
3864;2577;3325;44.0;29.0;43.0;29.0
3865;2577;3485;44.0;29.0;43.0;28.0
3866;2578;125;103.0;53.0;103.0;47.0
3867;2578;2578;103.0;53.0;103.0;53.0
3868;2578;2891;103.0;53.0;102.0;52.0
3869;2578;4071;103.0;53.0;103.0;57.0
3870;2579;551;36.0;38.0;36.0;42.0
3871;2579;3583;36.0;38.0;43.0;38.0
3872;2579;2579;36.0;38.0;36.0;38.0
3873;2579;2874;36.0;38.0;36.0;37.0
3874;2579;3049;36.0;38.0;32.0;38.0
3875;2579;3057;36.0;38.0;36.0;39.0
3876;2579;3469;36.0;38.0;36.0;40.0
3877;2579;4076;36.0;38.0;35.0;39.0
3878;2579;4299;36.0;38.0;36.0;35.0
3879;2580;2481;95.0;51.0;99.0;51.0
3880;2580;3144;95.0;51.0;100.0;51.0
3881;2580;2490;95.0;51.0;91.0;51.0
3882;2580;2242;95.0;51.0;94.0;52.0
3883;2581;2497;8.0;46.0;8.0;52.0
3884;2581;250;8.0;46.0;8.0;39.0
3885;2581;2925;8.0;46.0;8.0;40.0
3886;2581;2621;8.0;46.0;10.0;46.0
3887;2581;3535;8.0;46.0;4.0;46.0
3888;2582;2113;47.0;85.0;47.0;86.0
3889;2582;404;47.0;85.0;47.0;80.0
3890;2582;4222;47.0;85.0;54.0;85.0
3891;2582;2312;47.0;85.0;45.0;85.0
3892;2583;2474;17.0;-25.0;20.0;-25.0
3893;2583;2583;17.0;-25.0;17.0;-25.0
3894;2583;3492;17.0;-25.0;13.0;-25.0
3895;2584;247;44.0;41.0;51.0;41.0
3896;2584;2642;44.0;41.0;48.0;41.0
3897;2584;2313;44.0;41.0;44.0;47.0
3898;2584;510;44.0;41.0;44.0;48.0
3899;2585;2248;67.0;52.0;67.0;50.0
3900;2585;2192;67.0;52.0;68.0;52.0
3901;2585;380;67.0;52.0;67.0;47.0
3902;2585;3116;67.0;52.0;67.0;56.0
3903;2586;2510;98.0;43.0;98.0;47.0
3904;2586;2956;98.0;43.0;98.0;38.0
3905;2586;2586;98.0;43.0;98.0;43.0
3906;2586;2789;98.0;43.0;98.0;40.0
3907;2586;4218;98.0;43.0;99.0;43.0
3908;2586;4384;98.0;43.0;98.0;42.0
3909;2587;2442;99.0;44.0;99.0;49.0
3910;2587;2737;99.0;44.0;99.0;50.0
3911;2587;2950;99.0;44.0;103.0;44.0
3912;2587;3508;99.0;44.0;96.0;44.0
3913;2588;677;55.0;45.0;62.0;45.0
3914;2588;2729;55.0;45.0;56.0;45.0
3915;2588;3197;55.0;45.0;55.0;49.0
3916;2588;3440;55.0;45.0;55.0;51.0
3917;2589;1507;32.0;39.0;28.0;39.0
3918;2589;2589;32.0;39.0;32.0;39.0
3919;2589;3049;32.0;39.0;32.0;38.0
3920;2589;3057;32.0;39.0;36.0;39.0
3921;2589;4076;32.0;39.0;35.0;39.0
3922;2590;21;36.0;72.0;34.0;72.0
3923;2590;2391;36.0;72.0;36.0;78.0
3924;2590;4041;36.0;72.0;36.0;69.0
3925;2590;2502;36.0;72.0;36.0;76.0
3926;2591;2351;72.0;21.0;72.0;25.0
3927;2591;2930;72.0;21.0;78.0;21.0
3928;2591;2591;72.0;21.0;72.0;21.0
3929;2591;3104;72.0;21.0;73.0;20.0
3930;2591;3143;72.0;21.0;73.0;21.0
3931;2591;3600;72.0;21.0;69.0;21.0
3932;2591;3875;72.0;21.0;75.0;21.0
3933;2591;3923;72.0;21.0;71.0;20.0
3934;2591;3932;72.0;21.0;72.0;22.0
3935;2591;3993;72.0;21.0;72.0;20.0
3936;2592;2488;58.0;46.0;63.0;46.0
3937;2592;2630;58.0;46.0;58.0;41.0
3938;2592;2963;58.0;46.0;58.0;49.0
3939;2592;3095;58.0;46.0;61.0;46.0
3940;2593;2439;34.0;18.0;34.0;19.0
3941;2593;2631;34.0;18.0;34.0;13.0
3942;2593;2458;34.0;18.0;34.0;22.0
3943;2593;2593;34.0;18.0;34.0;18.0
3944;2593;3780;34.0;18.0;34.0;14.0
3945;2594;2267;53.0;44.0;56.0;44.0
3946;2594;2804;53.0;44.0;53.0;37.0
3947;2594;2975;53.0;44.0;53.0;38.0
3948;2594;3285;53.0;44.0;53.0;43.0
3949;2595;507;91.0;41.0;86.0;41.0
3950;2595;2740;91.0;41.0;91.0;47.0
3951;2595;2905;91.0;41.0;91.0;42.0
3952;2595;3079;91.0;41.0;97.0;41.0
3953;2596;1386;132.0;49.0;130.0;49.0
3954;2596;3299;132.0;49.0;132.0;46.0
3955;2596;2480;132.0;49.0;128.0;49.0
3956;2596;2596;132.0;49.0;132.0;49.0
3957;2596;2612;132.0;49.0;134.0;49.0
3958;2596;3643;132.0;49.0;129.0;49.0
3959;2597;848;106.0;84.0;109.0;84.0
3960;2597;2830;106.0;84.0;100.0;84.0
3961;2597;3113;106.0;84.0;106.0;80.0
3962;2597;3573;106.0;84.0;99.0;84.0
3963;2598;2294;66.0;3.0;66.0;-3.0
3964;2598;3777;66.0;3.0;66.0;5.0
3965;2598;2598;66.0;3.0;66.0;3.0
3966;2598;3458;66.0;3.0;68.0;3.0
3967;2599;2388;133.0;33.0;131.0;33.0
3968;2599;3633;133.0;33.0;130.0;33.0
3969;2599;2599;133.0;33.0;133.0;33.0
3970;2599;2645;133.0;33.0;135.0;33.0
3971;2599;4297;133.0;33.0;133.0;30.0
3972;2599;4498;133.0;33.0;133.0;29.0
3973;2600;1613;107.0;25.0;107.0;30.0
3974;2600;3297;107.0;25.0;112.0;25.0
3975;2600;2600;107.0;25.0;107.0;25.0
3976;2601;2497;3.0;52.0;8.0;52.0
3977;2601;2601;3.0;52.0;3.0;52.0
3978;2601;2813;3.0;52.0;3.0;50.0
3979;2601;3386;3.0;52.0;4.0;53.0
3980;2602;2110;61.0;86.0;61.0;84.0
3981;2602;2767;61.0;86.0;61.0;90.0
3982;2602;2927;61.0;86.0;61.0;87.0
3983;2602;2882;61.0;86.0;61.0;89.0
3984;2603;2328;79.0;42.0;79.0;40.0
3985;2603;2696;79.0;42.0;79.0;47.0
3986;2603;165;79.0;42.0;83.0;42.0
3987;2603;3391;79.0;42.0;86.0;42.0
3988;2604;2398;14.0;70.0;14.0;67.0
3989;2604;2614;14.0;70.0;8.0;70.0
3990;2604;3996;14.0;70.0;18.0;70.0
3991;2604;2276;14.0;70.0;13.0;69.0
3992;2605;2545;82.0;29.0;82.0;30.0
3993;2605;2868;82.0;29.0;82.0;27.0
3994;2605;2605;82.0;29.0;82.0;29.0
3995;2605;3075;82.0;29.0;82.0;31.0
3996;2605;3384;82.0;29.0;81.0;29.0
3997;2605;3608;82.0;29.0;83.0;29.0
3998;2605;4375;82.0;29.0;82.0;32.0
3999;2606;2306;28.0;68.0;23.0;68.0
4000;2606;2726;28.0;68.0;27.0;68.0
4001;2606;2977;28.0;68.0;31.0;68.0
4002;2606;2606;28.0;68.0;28.0;68.0
4003;2606;2923;28.0;68.0;25.0;68.0
4004;2606;3480;28.0;68.0;28.0;64.0
4005;2607;2295;4.0;68.0;4.0;73.0
4006;2607;3351;4.0;68.0;6.0;68.0
4007;2607;3683;4.0;68.0;4.0;69.0
4008;2607;2607;4.0;68.0;4.0;68.0
4009;2607;3346;4.0;68.0;8.0;68.0
4010;2607;3929;4.0;68.0;5.0;68.0
4011;2608;2567;145.0;-8.0;148.0;-8.0
4012;2608;3410;145.0;-8.0;152.0;-8.0
4013;2608;4265;145.0;-8.0;147.0;-8.0
4014;2608;2608;145.0;-8.0;145.0;-8.0
4015;2608;3032;145.0;-8.0;145.0;-10.0
4016;2608;4161;145.0;-8.0;145.0;-6.0
4017;2609;2565;70.0;54.0;70.0;59.0
4018;2609;2734;70.0;54.0;70.0;47.0
4019;2609;2838;70.0;54.0;70.0;56.0
4020;2609;2897;70.0;54.0;70.0;53.0
4021;2609;2505;70.0;54.0;67.0;54.0
4022;2610;1575;151.0;49.0;153.0;49.0
4023;2610;3060;151.0;49.0;151.0;54.0
4024;2610;3378;151.0;49.0;151.0;56.0
4025;2610;2610;151.0;49.0;151.0;49.0
4026;2611;2445;89.0;73.0;89.0;80.0
4027;2611;2468;89.0;73.0;88.0;73.0
4028;2611;2611;89.0;73.0;89.0;73.0
4029;2611;3747;89.0;73.0;89.0;77.0
4030;2612;2480;134.0;49.0;128.0;49.0
4031;2612;3039;134.0;49.0;141.0;49.0
4032;2612;1386;134.0;49.0;130.0;49.0
4033;2612;2596;134.0;49.0;132.0;49.0
4034;2613;465;40.0;41.0;40.0;45.0
4035;2613;3447;40.0;41.0;41.0;41.0
4036;2613;2613;40.0;41.0;40.0;41.0
4037;2613;3800;40.0;41.0;38.0;41.0
4038;2613;3822;40.0;41.0;37.0;41.0
4039;2613;4056;40.0;41.0;39.0;42.0
4040;2613;4111;40.0;41.0;39.0;41.0
4041;2614;2604;8.0;70.0;14.0;70.0
4042;2614;2856;8.0;70.0;8.0;65.0
4043;2614;3100;8.0;70.0;15.0;70.0
4044;2614;3396;8.0;70.0;8.0;76.0
4045;2615;2361;42.0;58.0;42.0;60.0
4046;2615;3268;42.0;58.0;42.0;56.0
4047;2615;2574;42.0;58.0;42.0;61.0
4048;2615;2615;42.0;58.0;42.0;58.0
4049;2615;4185;42.0;58.0;42.0;59.0
4050;2615;4354;42.0;58.0;43.0;57.0
4051;2616;329;90.0;43.0;90.0;48.0
4052;2616;2616;90.0;43.0;90.0;43.0
4053;2616;2954;90.0;43.0;91.0;44.0
4054;2616;3657;90.0;43.0;89.0;42.0
4055;2616;3986;90.0;43.0;93.0;43.0
4056;2616;4367;90.0;43.0;90.0;46.0
4057;2617;2538;15.0;39.0;13.0;39.0
4058;2617;2617;15.0;39.0;15.0;39.0
4059;2617;3322;15.0;39.0;16.0;40.0
4060;2617;3871;15.0;39.0;15.0;38.0
4061;2617;4485;15.0;39.0;15.0;42.0
4062;2617;4503;15.0;39.0;19.0;39.0
4063;2618;2495;112.0;63.0;105.0;63.0
4064;2618;2245;112.0;63.0;112.0;67.0
4065;2618;2618;112.0;63.0;112.0;63.0
4066;2618;3519;112.0;63.0;112.0;66.0
4067;2619;2560;15.0;45.0;15.0;47.0
4068;2619;2994;15.0;45.0;15.0;50.0
4069;2619;4214;15.0;45.0;15.0;48.0
4070;2619;4485;15.0;45.0;15.0;42.0
4071;2620;2480;128.0;54.0;128.0;49.0
4072;2620;2744;128.0;54.0;128.0;52.0
4073;2620;2839;128.0;54.0;128.0;60.0
4074;2620;3183;128.0;54.0;132.0;54.0
4075;2621;2286;10.0;46.0;10.0;52.0
4076;2621;3172;10.0;46.0;10.0;40.0
4077;2621;3303;10.0;46.0;10.0;53.0
4078;2621;2581;10.0;46.0;8.0;46.0
4079;2621;3535;10.0;46.0;4.0;46.0
4080;2622;2498;72.0;37.0;72.0;38.0
4081;2622;2658;72.0;37.0;72.0;44.0
4082;2622;2622;72.0;37.0;72.0;37.0
4083;2622;3263;72.0;37.0;70.0;37.0
4084;2622;3649;72.0;37.0;72.0;40.0
4085;2622;3679;72.0;37.0;69.0;37.0
4086;2622;3793;72.0;37.0;68.0;37.0
4087;2622;4046;72.0;37.0;74.0;37.0
4088;2623;2117;24.0;81.0;29.0;81.0
4089;2623;1959;24.0;81.0;28.0;81.0
4090;2623;2279;24.0;81.0;24.0;77.0
4091;2623;2623;24.0;81.0;24.0;81.0
4092;2623;4423;24.0;81.0;23.0;82.0
4093;2624;2242;90.0;52.0;94.0;52.0
4094;2624;2185;90.0;52.0;89.0;53.0
4095;2624;2624;90.0;52.0;90.0;52.0
4096;2624;3703;90.0;52.0;93.0;52.0
4097;2624;3748;90.0;52.0;89.0;52.0
4098;2624;3866;90.0;52.0;86.0;52.0
4099;2624;4341;90.0;52.0;90.0;53.0
4100;2625;343;40.0;24.0;40.0;20.0
4101;2625;2659;40.0;24.0;44.0;24.0
4102;2625;2781;40.0;24.0;38.0;24.0
4103;2625;3770;40.0;24.0;41.0;24.0
4104;2626;2223;60.0;85.0;67.0;85.0
4105;2626;3784;60.0;85.0;60.0;82.0
4106;2626;4350;60.0;85.0;61.0;85.0
4107;2626;2626;60.0;85.0;60.0;85.0
4108;2626;3452;60.0;85.0;63.0;85.0
